Calendar Year,Park Name,Cause of Death,Injury Category,Sex,Age Range,Outcome
2016,Sequoia & Kings Canyon National Parks,Fall,Unintentional,Male,45-54,Fatal injury
2016,Rocky Mountain National Park,Medical Death,Medical,Female,55-64,Fatal injury
2016,Chesapeake & Ohio Canal National Historical Park,Medical Death,Medical,Male,Undetermined,Fatal injury
2016,Padre Island National Seashore,Homicide,Intentional,Male,45-54,Fatal injury
2016,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Male,25-34,Fatal injury
2016,Blue Ridge Parkway,Motor Vehicle Crash,Unintentional,Male,45-54,Fatal injury
2016,Rocky Mountain National Park,Fall,Unintentional,Male,55-64,Fatal injury
2016,Sequoia & Kings Canyon National Parks,Fall,Unintentional,Female,15-24,Fatal injury
2016,Cape Hatteras National Seashore,Drowning,Unintentional,Male,55-64,Fatal injury
2016,Bandelier National Monument,Environmental,Unintentional,Female,65+,Fatal injury
2016,Yellowstone National Park,Medical Death,Medical,Male,65+,Fatal injury
2016,Rocky Mountain National Park,Medical Death,Medical,Male,65+,Fatal injury
2016,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Male,15-24,Fatal injury
2016,Blue Ridge Parkway,Fall,Unintentional,Female,15-24,Fatal injury
2016,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Female,15-24,Fatal injury
2016,Suitland,Motor Vehicle Crash,Unintentional,Male,65+,Fatal injury
2016,Cape Hatteras National Seashore,Drowning,Unintentional,Male,45-54,Fatal injury
2016,Grand Canyon National Park,Undetermined,Undetermined,Male,55-64,Fatal injury
2016,Lake Meredith National Recreation Area,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2016,Cape Hatteras National Seashore,Drowning,Unintentional,Male,15-24,Fatal injury
2016,Blue Ridge Parkway,Motor Vehicle Crash,Unintentional,Male,55-64,Fatal injury
2016,Yellowstone National Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2016,Golden Gate National Recreation Area,Motor Vehicle Crash,Unintentional,Male,15-24,Fatal injury
2016,Golden Gate National Recreation Area,Motor Vehicle Crash,Unintentional,Male,15-24,Fatal injury
2016,Golden Gate National Recreation Area,Motor Vehicle Crash,Unintentional,Male,15-24,Fatal injury
2016,Cape Hatteras National Seashore,Undetermined,Undetermined,Male,65+,Fatal injury
2016,Glen Canyon National Recreation Area,Medical Death,Medical,Male,35-44,Fatal injury
2016,Big Bend National Park,Medical Death,Medical,Male,65+,Fatal injury
2016,Arches National Park,Medical Death,Medical,Male,65+,Fatal injury
2016,Natchez Trace Parkway,Medical Death,Medical,Male,65+,Fatal injury
2016,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Female,45-54,Fatal injury
2016,Death Valley National Park,Motor Vehicle Crash,Unintentional,Male,65+,Fatal injury
2016,Lake Clark National Park & Preserve,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,55-64,Fatal injury
2016,Big Bend National Park,Medical Death,Medical,Male,65+,Fatal injury
2016,Olympic National Park,Legal Intervention,Intentional,Undetermined,Undetermined,Fatal injury
2016,Blue Ridge Parkway,Environmental,Unintentional,Male,35-44,Fatal injury
2016,National Mall & Memorial Parks,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2016,Blue Ridge Parkway,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2016,Great Smoky Mountains National Park,Motor Vehicle Crash,Unintentional,Female,55-64,Fatal injury
2016,Cape Hatteras National Seashore,Drowning,Unintentional,Male,45-54,Fatal injury
2016,Bighorn Canyon National Recreation Area,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2016,Clara Barton National Historic Site,Motor Vehicle Crash,Unintentional,Male,55-64,Fatal injury
2016,Fort Vancouver National Historic Site,Undetermined,Undetermined,Female,15-24,Fatal injury
2016,Sequoia & Kings Canyon National Parks,Fall,Unintentional,Male,35-44,Fatal injury
2016,Lake Mead National Recreation Area,Other,Unintentional,Male,0-14,Fatal injury
2016,Clara Barton National Historic Site,Motor Vehicle Crash,Unintentional,Female,15-24,Fatal injury
2016,Virgin Islands National Park,Medical Death,Medical,Male,55-64,Fatal injury
2016,Virgin Islands National Park,Drowning,Unintentional,Female,65+,Fatal injury
2016,Grand Canyon National Park,Undetermined,Undetermined,Female,45-54,Fatal injury
2016,Delaware Water Gap National Recreation Area,Poisoning,Unintentional,Male,Undetermined,Fatal injury
2016,Glen Canyon National Recreation Area,Undetermined,Undetermined,Male,55-64,Fatal injury
2016,Grand Canyon National Park,Medical Death,Medical,Male,65+,Fatal injury
2016,Great Smoky Mountains National Park,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,0-14,Fatal injury
2016,Great Smoky Mountains National Park,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,35-44,Fatal injury
2016,Great Smoky Mountains National Park,"Transportation
(e.g. bicycle, boat)",Unintentional,Female,35-44,Fatal injury
2017,Olympic National Park,Undetermined,Undetermined,Male,0-14,Fatal injury
2017,Death Valley National Park,Undetermined,Undetermined,Male,55-64,Fatal injury
2017,National Mall & Memorial Parks,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,Glacier National Park,Environmental,Unintentional,Male,35-44,Fatal injury
2017,National Mall & Memorial Parks,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Yosemite National Park,Fall,Unintentional,Male,15-24,Fatal injury
2017,Wolf Trap National Park for the Performing Arts,Motor Vehicle Crash,Unintentional,Female,55-64,Fatal injury
2017,Lake Mead National Recreation Area,Undetermined,Undetermined,Male,25-34,Fatal injury
2017,Cape Hatteras National Seashore,Undetermined,Undetermined,Male,25-34,Fatal injury
2017,Cape Hatteras National Seashore,Drowning,Unintentional,Male,25-34,Fatal injury
2017,Hawaii Volcanoes National Park,Motor Vehicle Crash,Unintentional,Male,65+,Fatal injury
2017,George Washington Memorial Parkway,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Lake Mead National Recreation Area,Medical Death,Medical,Male,65+,Fatal injury
2017,San Antonio Missions National Historical Park,"Transportation
(e.g. bicycle, boat)",Unintentional,Male,25-34,Fatal injury
2017,National Mall & Memorial Parks,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Grand Canyon National Park,Fall,Unintentional,Male,15-24,Fatal injury
2017,Virgin Islands National Park,Drowning,Unintentional,Male,15-24,Fatal injury
2017,Lake Mead National Recreation Area,Medical Death,Medical,Male,45-54,Fatal injury
2017,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Male,65+,Fatal injury
2017,Sequoia & Kings Canyon National Parks,Undetermined,Undetermined,Male,65+,Fatal injury
2017,Golden Gate National Recreation Area,Medical Death,Medical,Male,Undetermined,Fatal injury
2017,Gateway National Recreation Area,Undetermined,Undetermined,Male,25-34,Fatal injury
2017,Grand Teton National Park,Fall,Unintentional,Male,25-34,Fatal injury
2017,Natchez Trace Parkway,Medical Death,Medical,Male,Undetermined,Fatal injury
2017,Rock Creek Park,Medical Death,Medical,Female,Undetermined,Fatal injury
2017,Golden Gate National Recreation Area,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,Zion National Park,Fall,Unintentional,Male,45-54,Fatal injury
2017,Yosemite National Park,Environmental,Unintentional,Female,15-24,Fatal injury
2017,Independence National Historical Park,Medical Death,Medical,Female,45-54,Fatal injury
2017,Golden Gate National Recreation Area,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,Suitland,Motor Vehicle Crash,Unintentional,Female,Undetermined,Fatal injury
2017,Suitland,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2017,Grand Canyon National Park,Fall,Unintentional,Male,25-34,Fatal injury
2017,Yosemite National Park,Medical Death,Medical,Male,45-54,Fatal injury
2017,Golden Gate National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Grand Canyon National Park,Medical Death,Medical,Female,55-64,Fatal injury
2017,Lake Mead National Recreation Area,Motor Vehicle Crash,Unintentional,Male,15-24,Fatal injury
2017,Mammoth Cave National Park,Medical Death,Medical,Male,45-54,Fatal injury
2017,Rocky Mountain National Park,Fall,Unintentional,Male,35-44,Fatal injury
2017,Lake Mead National Recreation Area,Motor Vehicle Crash,Unintentional,Male,55-64,Fatal injury
2017,Lake Mead National Recreation Area,Motor Vehicle Crash,Unintentional,Male,65+,Fatal injury
2017,Cuyahoga Valley National Park,Undetermined,Undetermined,Male,55-64,Fatal injury
2017,Joshua Tree National Park,Fall,Unintentional,Male,25-34,Fatal injury
2017,Natchez Trace Parkway,Undetermined,Undetermined,Male,65+,Fatal injury
2017,Natchez Trace Parkway,Undetermined,Undetermined,Female,0-14,Fatal injury
2017,Chesapeake & Ohio Canal National Historical Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,George Washington Memorial Parkway,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,Gateway National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Point Reyes National Seashore,Drowning,Unintentional,Male,45-54,Fatal injury
2017,Yosemite National Park,Medical Death,Medical,Male,65+,Fatal injury
2017,Wilson's Creek National Battlefield,Undetermined,Undetermined,Female,65+,Fatal injury
2017,Wilson's Creek National Battlefield,Undetermined,Undetermined,Male,45-54,Fatal injury
2017,Bryce Canyon National Park,Medical Death,Medical,Male,55-64,Fatal injury
2017,Great Falls Park,Undetermined,Undetermined,Male,15-24,Fatal injury
2017,National Mall & Memorial Parks,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,Presidio of San Francisco,Medical Death,Medical,Undetermined,Undetermined,Fatal injury
2017,Grand Canyon National Park,Drowning,Unintentional,Male,0-14,Fatal injury
2017,Grand Canyon National Park,Drowning,Unintentional,Female,65+,Fatal injury
2017,Wilson's Creek National Battlefield,Motor Vehicle Crash,Unintentional,Female,25-34,Fatal injury
2017,Wilson's Creek National Battlefield,Motor Vehicle Crash,Unintentional,Male,35-44,Fatal injury
2017,Sequoia & Kings Canyon National Parks,Medical Death,Medical,Male,35-44,Fatal injury
2017,Golden Gate National Recreation Area,Drowning,Unintentional,Male,55-64,Fatal injury
2017,Harpers Ferry National Historical Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,Sequoia & Kings Canyon National Parks,Fall,Unintentional,Male,25-34,Fatal injury
2017,Sequoia & Kings Canyon National Parks,Drowning,Unintentional,Female,15-24,Fatal injury
2017,Grand Canyon National Park,Drowning,Unintentional,Male,65+,Fatal injury
2017,Rock Creek Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,Rock Creek Park,Undetermined,Undetermined,Female,Undetermined,Fatal injury
2017,Buffalo National River,Drowning,Unintentional,Male,65+,Fatal injury
2017,Gulf Islands National Seashore,Drowning,Unintentional,Male,65+,Fatal injury
2017,Virgin Islands National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Blue Ridge Parkway,Motor Vehicle Crash,Unintentional,Male,55-64,Fatal injury
2017,Sequoia & Kings Canyon National Parks,Drowning,Unintentional,Male,15-24,Fatal injury
2017,Golden Gate National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Grand Canyon National Park,Medical Death,Medical,Male,35-44,Fatal injury
2017,Lake Mead National Recreation Area,Homicide,Intentional,Male,55-64,Fatal injury
2017,Lake Mead National Recreation Area,Homicide,Intentional,Undetermined,Undetermined,Fatal injury
2017,Yosemite National Park,Undetermined,Undetermined,Male,15-24,Fatal injury
2017,Lake Mead National Recreation Area,Drowning,Unintentional,Male,15-24,Fatal injury
2017,Fredericksburg & Spotsylvania National Military Park,Motor Vehicle Crash,Unintentional,Male,55-64,Fatal injury
2017,Lake Mead National Recreation Area,Drowning,Unintentional,Male,15-24,Fatal injury
2017,Yosemite National Park,Undetermined,Undetermined,Male,25-34,Fatal injury
2017,Baltimore-Washington Parkway,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2017,Death Valley National Park,Motor Vehicle Crash,Unintentional,Male,55-64,Fatal injury
2017,Great Sand Dunes National Park & Preserve,Undetermined,Undetermined,Male,35-44,Fatal injury
2017,Morristown National Historical Park,Undetermined,Undetermined,Male,45-54,Fatal injury
2017,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Male,35-44,Fatal injury
2017,Grand Canyon National Park,Undetermined,Undetermined,Male,35-44,Fatal injury
2017,Suitland,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2017,Suitland,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2017,Suitland,Motor Vehicle Crash,Unintentional,Undetermined,Undetermined,Fatal injury
2017,Yosemite National Park,Medical Death,Medical,Female,65+,Fatal injury
2017,Blue Ridge Parkway,Fall,Unintentional,Female,65+,Fatal injury
2017,Grand Canyon National Park,Motor Vehicle Crash,Unintentional,Female,25-34,Fatal injury
2017,Saguaro National Park,Undetermined,Undetermined,Male,25-34,Fatal injury
2017,Acadia National Park,Medical Death,Medical,Male,45-54,Fatal injury
2017,Hawaii Volcanoes National Park,Medical Death,Medical,Male,65+,Fatal injury
2017,Niobrara National Scenic River,Drowning,Unintentional,Male,65+,Fatal injury
2017,Saguaro National Park,Environmental,Unintentional,Male,25-34,Fatal injury
2017,Cape Hatteras National Seashore,Undetermined,Undetermined,Male,55-64,Fatal injury
2017,Great Smoky Mountains National Park,Fall,Unintentional,Male,35-44,Fatal injury
2017,Hawaii Volcanoes National Park,Motor Vehicle Crash,Unintentional,Male,45-54,Fatal injury
2017,Little River Canyon National Preserve,Fall,Unintentional,Male,55-64,Fatal injury
2017,National Mall & Memorial Parks,Medical Death,Medical,Undetermined,Undetermined,Fatal injury
2017,Cuyahoga Valley National Park,Medical Death,Medical,Male,55-64,Fatal injury
2017,Devils Tower National Monument,Fall,Unintentional,Male,35-44,Fatal injury
2017,Glen Canyon National Recreation Area,Undetermined,Undetermined,Male,35-44,Fatal injury
2017,Glen Canyon National Recreation Area,Undetermined,Undetermined,Female,Undetermined,Fatal injury
2017,Glen Canyon National Recreation Area,Undetermined,Undetermined,Female,25-34,Fatal injury
2017,Little River Canyon National Preserve,Drowning,Unintentional,Male,15-24,Fatal injury
2017,Little River Canyon National Preserve,Drowning,Unintentional,Male,15-24,Fatal injury
2017,Natchez Trace Parkway,Motor Vehicle Crash,Unintentional,Male,55-64,Fatal injury
2017,Delaware Water Gap National Recreation Area,Medical Death,Medical,Male,55-64,Fatal injury
2017,Lake Mead National Recreation Area,Drowning,Unintentional,Male,25-34,Fatal injury
2017,Suitland,Motor Vehicle Crash,Unintentional,Female,15-24,Fatal injury
2017,Yosemite National Park,Drowning,Unintentional,Male,45-54,Fatal injury
2017,Cape Hatteras National Seashore,Drowning,Unintentional,Male,15-24,Fatal injury
2017,Yellowstone National Park,Fall,Unintentional,Male,45-54,Fatal injury
2017,Blue Ridge Parkway,Motor Vehicle Crash,Unintentional,Male,45-54,Fatal injury
2017,Dinosaur National Monument,Drowning,Unintentional,Male,55-64,Fatal injury
2017,Golden Gate National Recreation Area,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Point Reyes National Seashore,Medical Death,Medical,Male,35-44,Fatal injury
2017,Grand Canyon National Park,Undetermined,Undetermined,Male,65+,Fatal injury
2017,Greenbelt Park,Undetermined,Undetermined,Undetermined,Undetermined,Fatal injury
2017,Ozark National Scenic Riverways,Drowning,Unintentional,Male,0-14,Fatal injury
2017,Padre Island National Seashore,Drowning,Unintentional,Male,65+,Fatal injury
2017,Santa Monica Mountains National Recreation Area,Motor Vehicle Crash,Unintentional,Male,45-54,Fatal injury
2017,Zion National Park,Undetermined,Undetermined,Male,55-64,Fatal injury
2017,Zion National Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Anacostia Park,Undetermined,Undetermined,Male,Undetermined,Fatal injury
2017,Delaware Water Gap National Recreation Area,Fall,Unintentional,Male,25-34,Fatal injury
2017,Death Valley National Park,Undetermined,Undetermined,Male,65+,Fatal injury
2017,Denali National Park & Preserve,Environmental,Unintentional,Male,25-34,Fatal injury
2017,Lake Mead National Recreation Area,Drowning,Unintentional,Male,15-24,Fatal injury
